Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Pitch,Roll,Yaw
1743403882.01,0.024,-0.059,-0.146,-1.992,-0.030,0.383,-11.148,26.580,-44.455,-9.095,-1.683,-115.307
1743403882.03,0.060,-0.107,-0.058,-2.053,-0.044,0.348,-11.000,28.362,-43.662,-11.433,-1.657,-114.957
1743403882.05,0.027,-0.137,-0.104,-1.966,-0.230,0.259,-10.956,30.450,-42.270,-13.733,-1.740,-114.674
1743403882.07,-0.010,-0.127,-0.108,-1.887,-0.367,0.121,-10.965,32.156,-41.003,-15.945,-2.043,-114.525
1743403882.09,0.043,-0.168,-0.028,-1.790,-0.425,-0.000,-11.343,33.903,-39.821,-18.049,-2.525,-114.560
1743403882.11,0.099,-0.181,-0.041,-1.660,-0.535,-0.100,-11.700,35.438,-38.439,-20.009,-3.114,-114.744
1743403882.13,0.100,-0.167,-0.022,-1.543,-0.665,-0.138,-12.339,36.650,-37.135,-21.827,-3.892,-115.027
1743403882.15,0.103,-0.165,-0.065,-1.589,-0.753,-0.197,-13.078,37.880,-35.767,-23.577,-4.858,-115.403
1743403882.17,0.108,-0.125,-0.001,-1.689,-0.587,-0.233,-13.675,39.047,-34.264,-25.430,-5.828,-115.883
1743403882.19,0.076,-0.137,-0.001,-1.656,-0.556,-0.234,-14.289,40.344,-32.985,-27.304,-6.696,-116.444
1743403882.21,0.085,-0.157,-0.023,-1.702,-0.553,-0.152,-14.908,41.451,-31.187,-29.158,-7.598,-116.974
1743403882.23,0.101,-0.118,0.051,-1.823,-0.464,-0.116,-15.559,42.616,-29.380,-31.144,-8.401,-117.478
1743403882.25,0.064,-0.127,-0.090,-1.776,-0.621,-0.228,-16.014,43.687,-27.743,-33.150,-9.330,-118.087
1743403882.27,0.075,-0.111,-0.080,-1.883,-0.710,-0.355,-16.578,44.572,-25.894,-35.138,-10.577,-118.949
1743403882.29,0.089,-0.134,0.003,-1.950,-0.747,-0.389,-17.433,45.370,-23.885,-37.211,-12.032,-120.035
1743403882.31,0.108,-0.148,-0.005,-1.912,-0.749,-0.454,-18.336,46.250,-21.749,-39.257,-13.641,-121.278
1743403882.33,0.078,-0.160,-0.068,-1.761,-0.842,-0.504,-18.970,46.958,-19.692,-41.148,-15.418,-122.689
1743403882.35,0.053,-0.142,-0.036,-1.844,-0.887,-0.585,-19.770,47.617,-17.464,-42.924,-17.491,-124.285
1743403882.37,0.062,-0.141,0.038,-2.035,-0.863,-0.616,-20.708,47.950,-15.457,-44.799,-19.805,-126.206
1743403882.39,0.085,-0.145,0.090,-2.146,-0.572,-0.588,-21.501,48.419,-12.812,-46.796,-22.195,-128.389
1743403882.41,0.075,-0.105,0.017,-2.135,-0.552,-0.611,-22.454,48.723,-10.400,-48.770,-24.544,-130.776
1743403882.43,0.101,-0.050,0.037,-2.216,-0.638,-0.689,-23.023,48.961,-8.128,-50.674,-27.313,-133.506
1743403882.45,0.101,-0.079,0.116,-2.307,-0.469,-0.658,-23.815,48.971,-5.574,-52.568,-30.401,-136.644
1743403882.47,0.045,-0.069,0.067,-2.131,-0.419,-0.586,-24.500,48.792,-3.023,-54.365,-33.522,-139.964
1743403882.49,0.009,-0.059,-0.057,-1.929,-0.769,-0.329,-25.119,48.960,-0.678,-55.945,-36.706,-143.035
1743403882.51,-0.024,-0.034,0.075,-1.977,-0.835,-0.233,-25.431,48.471,1.777,-57.494,-40.119,-146.006
1743403882.53,-0.019,-0.026,0.084,-2.083,-0.723,-0.110,-25.742,48.238,4.103,-59.075,-43.767,-149.256
1743403882.55,-0.010,-0.011,0.027,-2.076,-0.631,0.025,-25.800,48.073,6.623,-60.718,-47.538,-152.744
1743403882.57,0.012,-0.040,-0.012,-2.024,-0.703,0.124,-25.696,47.675,9.018,-62.310,-51.462,-156.363
1743403882.59,0.020,-0.060,0.051,-1.931,-0.879,0.295,-25.499,47.345,11.221,-63.831,-55.664,-160.100
1743403882.61,-0.001,-0.074,0.123,-1.946,-1.124,0.540,-25.092,46.746,13.346,-65.417,-60.214,-163.877
1743403882.63,-0.017,-0.069,0.078,-1.863,-1.332,0.620,-24.458,46.452,15.784,-67.026,-65.303,-167.957
1743403882.65,0.002,-0.095,-0.060,-1.631,-1.594,0.499,-23.435,46.300,18.088,-68.376,-70.942,-172.233
1743403882.67,0.038,-0.130,0.009,-1.442,-1.481,0.371,-22.525,46.059,20.444,-69.335,-76.697,-176.521
1743403882.69,0.053,-0.113,0.084,-1.290,-1.198,0.279,-21.643,45.488,22.547,-69.975,-82.202,179.224
1743403882.71,0.045,-0.050,0.095,-1.150,-0.963,0.290,-20.515,45.281,24.444,-70.427,-87.178,175.197
1743403882.73,-0.022,-0.046,-0.008,-0.760,-0.809,0.226,-19.741,44.545,26.117,-70.741,-91.412,171.788
1743403882.75,-0.098,-0.067,-0.101,-0.244,-0.567,0.205,-19.098,44.184,27.122,-70.947,-93.789,170.081
1743403882.77,-0.078,-0.048,0.077,-0.169,-0.239,0.368,-18.419,43.670,27.440,-71.247,-94.921,169.381
1743403882.79,-0.085,-0.052,0.214,-0.296,0.145,0.489,-18.049,43.903,27.852,-71.723,-95.898,168.387
1743403882.81,-0.157,-0.053,0.181,-0.329,0.333,0.463,-17.607,43.782,28.267,-72.234,-96.915,166.984
1743403882.83,-0.251,-0.021,0.107,-0.222,0.240,0.272,-17.387,43.758,28.342,-72.619,-97.763,165.719
1743403882.85,-0.350,-0.009,0.044,0.020,0.040,-0.015,-17.240,43.894,28.557,-72.752,-98.056,165.249
1743403882.87,-0.333,-0.023,0.083,0.208,0.162,-0.198,-17.033,43.891,28.673,-72.630,-97.452,165.786
1743403882.89,-0.152,-0.022,0.101,0.258,0.305,-0.252,-17.251,43.645,28.468,-72.400,-96.191,166.789
1743403882.91,-0.000,-0.018,0.023,0.316,0.115,-0.213,-17.781,43.799,28.124,-72.158,-94.849,167.918
1743403882.93,0.081,-0.020,-0.007,0.397,-0.044,-0.145,-17.979,43.899,27.670,-71.989,-93.536,169.276
1743403882.95,0.090,-0.006,0.053,0.460,0.112,-0.075,-18.127,43.923,27.537,-71.882,-91.998,170.866
1743403882.97,0.059,-0.014,0.103,0.502,0.377,-0.033,-18.235,43.992,26.936,-71.839,-90.031,172.639
1743403882.99,-0.005,-0.013,0.131,0.520,0.642,-0.094,-18.477,44.360,26.275,-71.761,-87.666,174.494
1743403883.01,-0.078,-0.031,0.127,0.567,0.775,-0.205,-18.688,44.813,25.779,-71.548,-85.017,176.408
1743403883.03,-0.154,-0.074,0.089,0.729,0.676,-0.252,-19.080,45.121,25.100,-71.203,-82.121,178.574
1743403883.05,-0.207,-0.098,0.047,1.011,0.630,-0.365,-19.624,45.230,23.875,-70.701,-78.744,-178.610
1743403883.07,-0.193,-0.089,0.058,1.304,1.000,-0.596,-20.136,45.602,22.855,-69.861,-74.591,-175.122
1743403883.09,-0.196,-0.108,0.180,1.357,1.773,-0.764,-20.818,45.847,21.307,-68.642,-69.785,-171.659
1743403883.11,-0.160,-0.100,0.123,1.375,2.024,-0.798,-21.985,46.210,19.430,-67.220,-64.831,-168.741
1743403883.13,-0.025,-0.060,-0.007,1.483,1.247,-0.821,-23.380,46.346,17.091,-65.621,-60.563,-166.145
1743403883.15,0.082,-0.045,0.073,1.364,0.784,-0.625,-24.738,46.632,15.155,-64.075,-57.425,-163.866
1743403883.17,0.156,0.028,0.053,1.507,0.974,-0.360,-25.650,46.595,12.945,-62.700,-54.473,-161.597
1743403883.19,0.117,0.094,-0.104,1.770,0.816,-0.014,-26.261,46.730,11.308,-61.384,-50.785,-158.689
1743403883.21,0.073,0.118,-0.130,1.963,0.160,0.121,-26.353,46.889,9.051,-60.022,-47.233,-155.222
1743403883.23,0.055,0.080,-0.026,1.652,0.149,0.257,-26.514,47.514,5.076,-58.702,-44.376,-151.982
1743403883.25,0.064,0.025,0.163,1.274,1.194,0.389,-26.201,47.826,3.277,-57.755,-41.370,-149.330
1743403883.27,0.089,-0.082,-0.101,1.334,1.021,0.491,-25.887,48.214,1.250,-56.967,-37.950,-146.870
1743403883.29,0.151,-0.062,-0.116,1.420,0.514,0.473,-25.424,48.495,-0.345,-56.032,-34.963,-144.371
1743403883.31,0.124,-0.066,-0.118,1.782,0.165,0.383,-24.998,48.656,-2.056,-54.791,-32.545,-141.864
1743403883.33,0.124,-0.061,-0.007,1.875,0.084,0.246,-24.742,48.643,-3.934,-53.187,-30.485,-139.476
1743403883.35,0.115,-0.087,0.020,1.947,-0.040,0.253,-24.527,48.439,-5.964,-51.402,-28.760,-137.357
1743403883.37,0.060,-0.158,0.039,1.950,0.033,0.456,-24.186,48.509,-7.623,-49.634,-27.111,-135.152
1743403883.39,-0.015,-0.210,-0.075,2.034,0.293,0.446,-24.067,47.965,-9.926,-47.822,-25.202,-132.914
1743403883.41,-0.023,-0.215,-0.074,1.710,0.461,0.236,-23.611,47.948,-11.779,-45.984,-23.394,-131.089
1743403883.43,0.058,-0.143,0.150,1.309,0.714,0.166,-23.213,47.479,-13.594,-44.506,-21.918,-129.925
1743403883.45,0.072,-0.053,0.093,1.368,1.053,0.345,-22.606,47.329,-15.051,-43.201,-20.106,-128.818
1743403883.47,0.065,0.127,-0.074,1.362,0.875,0.365,-21.934,47.067,-16.899,-41.846,-18.099,-127.590
1743403883.49,0.086,0.197,0.040,1.318,0.553,0.324,-21.408,46.638,-18.229,-40.516,-16.596,-126.512
1743403883.51,0.045,0.135,0.117,1.573,0.325,0.348,-20.795,46.165,-19.849,-39.051,-15.443,-125.469
1743403883.53,0.036,0.028,0.002,1.836,0.303,0.399,-20.142,45.588,-21.637,-37.252,-14.367,-124.309
1743403883.55,0.002,-0.014,-0.071,1.508,0.302,0.361,-19.694,44.796,-23.531,-35.457,-13.358,-123.207
1743403883.57,-0.056,-0.016,0.070,1.162,0.494,0.454,-18.989,44.459,-24.795,-34.117,-12.378,-122.266
1743403883.59,-0.160,-0.034,0.097,1.255,0.574,0.491,-18.289,43.819,-26.061,-32.903,-11.215,-121.297
1743403883.61,-0.089,-0.084,0.036,1.599,0.520,0.440,-17.567,43.235,-27.464,-31.398,-10.068,-120.319
1743403883.63,0.107,-0.093,-0.025,1.597,0.441,0.214,-17.002,42.639,-29.023,-29.623,-9.100,-119.526
1743403883.65,0.197,-0.085,0.004,1.584,0.482,0.128,-16.556,41.625,-30.193,-27.869,-8.357,-119.007
1743403883.67,0.111,-0.047,-0.014,1.473,0.158,0.270,-15.907,40.667,-31.852,-26.151,-7.701,-118.495
1743403883.69,-0.036,-0.017,-0.070,1.447,-0.081,0.347,-15.613,39.675,-33.030,-24.561,-7.434,-117.845
1743403883.71,-0.057,-0.019,0.154,1.279,0.236,0.395,-15.353,38.565,-34.353,-23.067,-7.086,-117.182
1743403883.73,0.020,-0.202,-0.083,1.191,0.365,0.339,-14.796,37.985,-35.272,-21.719,-6.503,-116.518
1743403883.75,0.032,-0.198,-0.189,1.081,0.489,0.182,-14.223,37.074,-36.434,-20.471,-5.823,-116.052
1743403883.77,0.087,-0.041,-0.004,1.225,0.216,0.030,-13.865,36.286,-37.143,-19.199,-5.345,-115.795
1743403883.79,0.257,-0.040,0.167,1.392,0.160,0.090,-13.612,35.004,-38.369,-17.688,-5.095,-115.599
1743403883.81,0.155,-0.147,0.143,1.225,0.112,0.228,-13.113,33.999,-39.317,-16.198,-4.871,-115.257
1743403883.83,-0.106,-0.144,-0.396,1.161,0.210,0.124,-12.937,32.931,-40.273,-14.906,-4.562,-114.891
1743403883.85,-0.315,0.053,-0.285,1.169,0.315,-0.100,-12.783,32.038,-40.656,-13.539,-4.269,-114.782
1743403883.87,0.137,-0.052,0.069,1.086,0.356,0.036,-12.467,31.086,-41.551,-12.263,-3.881,-114.740
1743403883.89,0.132,0.002,0.211,1.060,0.470,0.183,-12.016,30.117,-42.254,-11.033,-3.325,-114.522
1743403883.91,-0.030,-0.017,0.135,1.077,0.268,0.284,-11.303,29.347,-42.895,-9.859,-2.819,-114.148
1743403883.93,-0.100,0.047,-0.295,1.206,-0.082,0.136,-11.098,28.347,-43.731,-8.552,-2.705,-113.816
1743403883.95,-0.142,-0.030,-0.283,1.203,0.085,-0.052,-10.798,27.338,-44.258,-7.155,-2.744,-113.673
1743403883.97,-0.096,-0.018,0.080,0.947,0.496,-0.053,-10.494,26.221,-45.104,-5.941,-2.410,-113.670
1743403883.99,0.057,-0.045,0.107,0.940,0.577,-0.095,-10.112,25.516,-45.701,-4.866,-1.731,-113.660
1743403884.01,0.034,-0.026,0.056,1.154,-0.039,-0.284,-9.480,24.661,-46.069,-3.672,-1.376,-113.803
1743403884.03,0.167,0.096,-0.470,1.329,-0.395,-0.107,-9.867,23.111,-46.734,-2.227,-1.747,-113.975
1743403884.05,-0.100,-0.027,-0.126,0.918,-0.084,-0.109,-10.387,21.836,-47.350,-0.917,-2.054,-114.005
1743403884.07,-0.121,-0.061,-0.105,0.676,0.295,-0.160,-10.077,21.114,-47.658,-0.016,-1.909,-114.100
1743403884.09,0.045,-0.006,-0.001,0.436,0.465,-0.060,-9.638,20.377,-48.061,0.634,-1.456,-114.168
1743403884.11,0.014,0.031,-0.236,0.462,0.231,-0.067,-9.325,19.782,-48.074,1.107,-1.005,-114.170
1743403884.13,-0.002,0.019,-0.383,0.475,-0.132,-0.143,-9.253,19.398,-48.503,1.677,-0.995,-114.255
1743403884.15,0.061,0.002,-0.310,0.250,-0.149,-0.056,-9.424,19.168,-48.698,2.113,-1.159,-114.318
1743403884.17,-0.032,-0.018,-0.317,-0.025,-0.081,0.015,-9.685,18.592,-48.809,2.228,-1.292,-114.296
1743403884.19,-0.058,-0.037,-0.299,-0.223,-0.061,-0.001,-9.554,18.725,-48.811,2.082,-1.362,-114.259
1743403884.21,-0.020,-0.009,-0.321,-0.394,-0.087,0.017,-9.757,18.886,-48.661,1.739,-1.449,-114.222
1743403884.23,-0.027,-0.015,-0.303,-0.569,-0.201,0.009,-9.921,19.289,-48.491,1.182,-1.617,-114.195
1743403884.25,-0.007,-0.041,-0.270,-0.790,-0.222,0.032,-10.247,19.670,-48.492,0.410,-1.864,-114.175
1743403884.27,-0.019,-0.052,-0.282,-0.991,-0.266,0.006,-10.453,20.758,-47.970,-0.609,-2.142,-114.164
1743403884.29,0.102,-0.056,-0.200,-1.240,-0.260,0.076,-10.768,21.834,-47.277,-1.874,-2.454,-114.163
1743403884.31,0.098,-0.049,-0.155,-1.431,-0.155,0.197,-10.897,22.991,-46.506,-3.423,-2.683,-114.044
1743403884.33,-0.017,-0.056,-0.120,-1.619,-0.069,0.183,-11.280,24.641,-46.105,-5.171,-2.806,-113.894
1743403884.35,-0.005,-0.035,-0.210,-1.723,-0.028,0.194,-11.426,25.955,-45.237,-7.093,-2.839,-113.781
1743403884.37,0.080,-0.044,-0.106,-1.908,-0.013,0.259,-11.456,27.504,-44.198,-9.167,-2.840,-113.632
1743403884.39,0.091,-0.083,-0.109,-1.956,0.009,0.233,-11.354,29.424,-43.096,-11.402,-2.794,-113.454
1743403884.41,0.028,-0.153,-0.025,-1.952,-0.105,0.146,-11.414,31.060,-41.957,-13.636,-2.824,-113.378
1743403884.43,0.053,-0.134,-0.116,-1.841,-0.188,0.099,-11.511,32.678,-40.629,-15.815,-2.966,-113.360
1743403884.45,0.045,-0.130,-0.075,-1.760,-0.330,-0.019,-11.727,34.563,-39.426,-17.869,-3.300,-113.441
1743403884.46,0.045,-0.128,-0.021,-1.718,-0.398,-0.119,-11.920,35.887,-38.024,-19.833,-3.779,-113.669
1743403884.48,0.094,-0.140,-0.005,-1.641,-0.438,-0.125,-12.384,37.213,-36.664,-21.750,-4.372,-113.991
1743403884.50,0.158,-0.122,-0.095,-1.625,-0.536,-0.113,-12.957,38.652,-35.265,-23.578,-5.045,-114.308
1743403884.52,0.144,-0.088,0.022,-1.611,-0.540,-0.189,-13.668,39.639,-33.677,-25.422,-5.812,-114.704
1743403884.54,0.055,-0.113,0.020,-1.406,-0.705,-0.340,-14.268,41.050,-32.119,-27.115,-6.747,-115.269
1743403884.56,0.017,-0.163,-0.104,-1.232,-0.826,-0.353,-14.876,41.569,-30.796,-28.524,-7.981,-115.970
1743403884.58,0.055,-0.133,-0.040,-1.542,-0.673,-0.227,-15.869,42.221,-29.669,-30.012,-9.148,-116.640
1743403884.60,0.041,-0.161,-0.011,-1.834,-0.555,-0.178,-16.548,43.192,-27.945,-31.899,-10.186,-117.293
1743403884.62,-0.020,-0.156,0.020,-1.932,-0.415,-0.383,-16.955,44.267,-26.037,-33.971,-11.183,-118.164
1743403884.64,-0.028,-0.169,-0.076,-1.828,-0.483,-0.570,-17.686,45.228,-24.201,-35.962,-12.372,-119.386
1743403884.66,0.030,-0.117,-0.024,-1.967,-0.491,-0.658,-18.608,45.832,-22.219,-37.885,-13.823,-120.885
1743403884.68,0.089,-0.088,0.071,-2.191,-0.431,-0.589,-19.367,46.499,-20.243,-40.010,-15.409,-122.590
1743403884.70,0.134,-0.086,0.082,-2.220,-0.314,-0.527,-20.279,47.388,-17.816,-42.272,-16.970,-124.355
1743403884.72,0.092,-0.066,0.044,-2.090,-0.436,-0.611,-20.714,47.725,-15.632,-44.425,-18.658,-126.260
1743403884.74,0.069,-0.052,-0.018,-1.949,-0.662,-0.674,-21.565,48.407,-13.269,-46.343,-20.795,-128.381
1743403884.76,0.065,-0.042,0.017,-1.945,-0.737,-0.760,-22.612,48.353,-11.264,-48.083,-23.318,-130.740
1743403884.78,0.075,-0.036,0.087,-2.012,-0.798,-0.798,-23.129,48.518,-8.981,-49.763,-26.214,-133.449
1743403884.80,0.077,-0.035,0.088,-2.073,-0.685,-0.768,-24.186,48.662,-6.560,-51.400,-29.386,-136.442
1743403884.82,0.020,-0.053,0.083,-2.105,-0.452,-0.644,-25.067,48.313,-4.081,-53.040,-32.486,-139.599
1743403884.84,-0.030,-0.067,0.092,-2.139,-0.460,-0.308,-25.722,48.338,-1.928,-54.733,-35.492,-142.728
1743403884.86,-0.027,-0.101,0.093,-2.066,-0.538,-0.015,-26.067,48.118,0.358,-56.568,-38.383,-145.569
1743403884.88,-0.008,-0.102,0.025,-1.897,-0.730,0.072,-26.027,48.139,2.811,-58.335,-41.303,-148.222
1743403884.90,0.030,-0.094,-0.080,-1.755,-0.829,0.141,-25.864,48.086,4.931,-59.938,-44.415,-150.799
1743403884.92,0.008,-0.080,0.035,-1.879,-0.643,0.150,-25.832,47.791,7.256,-61.481,-47.743,-153.643
1743403884.94,0.002,-0.146,0.099,-1.948,-0.460,0.233,-25.466,47.830,9.455,-63.086,-51.211,-156.925
1743403884.96,-0.030,-0.109,0.029,-1.873,-0.749,0.182,-25.153,47.247,11.588,-64.600,-55.194,-160.627
1743403884.98,-0.018,-0.069,-0.082,-1.486,-0.820,0.227,-24.871,46.920,13.592,-65.826,-59.375,-164.241
1743403885.00,0.004,-0.027,-0.063,-1.358,-0.870,0.369,-24.244,46.857,15.551,-66.891,-63.119,-167.306
1743403885.02,0.040,-0.026,-0.023,-1.435,-1.189,0.426,-23.565,46.758,17.133,-67.986,-67.313,-170.598
1743403885.04,0.090,-0.036,-0.039,-1.370,-1.248,0.413,-22.965,46.152,18.821,-68.995,-72.158,-174.283
1743403885.06,0.096,-0.044,-0.021,-1.200,-1.001,0.427,-22.177,45.942,20.900,-69.853,-76.912,-177.997
1743403885.08,0.042,-0.047,0.034,-0.998,-0.808,0.430,-21.191,45.676,22.137,-70.571,-81.100,178.633
1743403885.10,-0.002,-0.062,0.086,-0.771,-0.725,0.448,-20.402,45.356,23.641,-71.200,-84.700,175.718
1743403885.12,-0.112,-0.081,-0.022,-0.379,-0.833,0.267,-19.773,45.253,24.837,-71.667,-87.477,173.701
1743403885.14,-0.191,-0.061,-0.031,-0.061,-0.919,0.094,-18.951,44.872,25.207,-71.860,-89.185,172.979
1743403885.16,-0.210,-0.030,0.031,-0.061,-0.628,0.125,-18.472,44.764,26.005,-71.977,-90.214,172.838
1743403885.18,-0.182,-0.029,0.055,-0.236,-0.162,0.131,-17.962,44.982,26.361,-72.125,-91.199,172.285
1743403885.20,-0.121,-0.020,0.065,-0.277,0.378,0.118,-17.778,44.564,26.697,-72.250,-92.064,171.221
1743403885.22,-0.074,-0.002,0.037,-0.143,0.420,0.122,-17.605,44.591,26.878,-72.378,-92.326,170.397
1743403885.24,-0.063,0.005,0.046,-0.001,0.106,0.076,-17.923,44.411,26.789,-72.498,-92.312,170.097
1743403885.26,-0.064,0.000,0.044,0.160,-0.143,0.005,-17.844,44.566,26.853,-72.541,-92.053,170.396
1743403885.28,-0.055,-0.019,0.040,0.234,-0.130,-0.017,-17.746,44.466,26.605,-72.538,-91.492,171.172
1743403885.30,-0.045,-0.027,0.070,0.247,0.032,-0.011,-17.634,44.654,26.736,-72.525,-90.664,172.089
1743403885.32,-0.068,-0.051,0.087,0.275,0.102,-0.042,-17.747,44.661,26.387,-72.503,-89.637,173.070
1743403885.34,-0.081,-0.064,0.082,0.348,0.137,-0.124,-17.917,44.964,26.290,-72.404,-88.402,174.225
1743403885.36,-0.048,-0.053,0.094,0.413,0.224,-0.169,-17.954,44.904,25.622,-72.209,-86.837,175.642
1743403885.38,-0.017,-0.025,0.094,0.434,0.308,-0.150,-18.064,45.240,25.346,-71.992,-85.085,177.165
1743403885.40,0.001,-0.018,0.104,0.502,0.484,-0.124,-18.413,45.239,24.833,-71.784,-83.085,178.804
1743403885.42,-0.015,-0.050,0.118,0.637,0.733,-0.135,-18.754,45.740,24.144,-71.550,-80.516,-179.222
1743403885.44,-0.062,-0.058,0.098,0.873,1.028,-0.189,-19.197,45.605,23.152,-71.201,-77.172,-176.755
1743403885.46,-0.090,-0.057,-0.025,1.252,1.256,-0.222,-19.650,46.173,22.223,-70.659,-72.607,-173.331
1743403885.48,-0.099,-0.025,-0.057,1.348,1.162,-0.407,-20.450,46.361,20.542,-69.817,-67.574,-169.455
1743403885.50,-0.111,-0.053,0.083,1.154,1.473,-0.517,-21.092,46.738,18.779,-68.722,-63.219,-166.381
1743403885.52,-0.110,-0.112,0.144,1.146,1.641,-0.538,-21.942,46.943,17.088,-67.584,-59.359,-164.190
1743403885.54,-0.125,-0.093,-0.065,1.475,0.968,-0.587,-22.979,47.337,15.666,-66.247,-55.632,-161.842
1743403885.56,-0.090,-0.045,-0.108,1.838,0.430,-0.543,-23.725,47.314,13.453,-64.594,-52.403,-159.069
1743403885.58,-0.010,0.046,0.012,1.915,0.444,-0.419,-24.602,47.576,11.582,-62.788,-49.214,-156.054
1743403885.60,0.033,0.086,0.056,1.804,0.462,-0.128,-25.104,47.516,9.211,-61.106,-46.143,-153.149
1743403885.62,0.049,0.058,0.116,1.688,0.357,0.225,-25.300,47.896,7.322,-59.743,-43.136,-150.289
1743403885.64,0.082,-0.008,-0.092,1.860,0.473,0.507,-25.343,47.904,5.348,-58.515,-39.967,-146.997
1743403885.66,0.078,-0.062,-0.032,1.406,0.892,0.393,-25.076,48.449,3.733,-57.333,-36.539,-143.953
1743403885.68,0.232,-0.011,0.175,0.959,1.278,0.272,-24.761,49.090,1.529,-56.481,-33.732,-142.076
1743403885.70,0.276,0.006,0.203,1.312,1.011,0.482,-24.258,49.063,-0.215,-55.666,-30.821,-140.265
1743403885.72,0.033,-0.078,-0.065,2.332,-0.298,0.537,-23.869,49.217,-1.987,-54.160,-28.217,-137.597
1743403885.74,-0.106,-0.117,-0.317,2.626,-0.429,0.367,-23.466,49.312,-3.852,-51.778,-26.294,-134.534
1743403885.76,0.043,-0.071,-0.020,1.619,-0.030,0.136,-23.105,49.268,-6.270,-49.652,-24.972,-132.481
1743403885.78,0.204,-0.046,0.327,1.142,0.705,0.302,-22.881,49.035,-8.259,-48.416,-23.701,-131.249
1743403885.80,0.131,0.024,0.343,1.608,1.176,0.467,-22.588,48.627,-9.851,-47.179,-21.416,-129.769
1743403885.82,-0.246,-0.165,-0.232,2.379,0.099,0.397,-22.076,48.566,-11.621,-45.218,-19.263,-127.919
1743403885.84,-0.107,-0.037,-0.311,1.823,-0.070,0.068,-21.497,48.185,-13.854,-42.863,-18.338,-126.464
1743403885.86,0.194,-0.047,0.292,1.023,0.654,0.240,-21.256,47.406,-15.939,-41.473,-17.470,-125.666
1743403885.88,0.071,-0.014,0.173,1.527,0.700,0.316,-20.925,47.164,-17.556,-40.259,-15.992,-124.708
1743403885.90,-0.076,0.038,-0.180,1.932,0.485,0.046,-20.392,46.819,-19.130,-38.324,-14.697,-123.730
1743403885.92,0.017,0.142,-0.078,1.427,0.436,-0.068,-19.869,46.025,-20.969,-36.412,-13.850,-123.208
1743403885.94,0.013,0.130,0.138,1.137,0.562,0.203,-19.849,45.247,-22.686,-35.053,-13.022,-122.725
1743403885.96,-0.064,0.102,0.112,1.298,0.591,0.377,-19.300,44.836,-24.158,-33.795,-11.907,-121.962
1743403885.98,-0.033,0.017,-0.072,1.539,0.472,0.327,-18.474,43.989,-25.504,-32.267,-10.803,-121.081
1743403886.00,0.079,-0.010,-0.060,1.343,0.533,0.169,-18.035,43.437,-27.038,-30.663,-9.893,-120.425
1743403886.02,0.007,-0.121,0.072,1.267,0.593,0.229,-16.757,41.817,-29.818,-29.274,-8.984,-119.890
1743403886.04,-0.095,-0.105,-0.003,1.377,0.354,0.085,-16.430,41.241,-30.833,-27.793,-8.160,-119.405
1743403886.06,0.051,-0.018,0.051,1.397,0.318,0.055,-15.824,40.309,-32.489,-26.229,-7.703,-119.090
1743403886.08,0.225,-0.022,0.162,1.519,0.393,0.214,-15.584,39.450,-33.775,-24.618,-7.094,-118.669
1743403886.10,0.186,-0.149,-0.127,1.501,0.221,0.184,-15.177,38.184,-35.154,-22.885,-6.526,-118.160
1743403886.12,-0.052,-0.153,-0.089,1.239,0.258,0.123,-14.710,37.328,-36.240,-21.363,-6.152,-117.789
1743403886.14,-0.127,-0.040,0.023,1.171,0.433,0.202,-14.139,36.659,-37.561,-20.014,-5.653,-117.428
1743403886.16,0.117,-0.040,0.152,1.146,0.428,0.326,-13.409,35.764,-38.299,-18.746,-4.952,-116.935
1743403886.18,0.167,-0.234,-0.045,1.091,0.416,0.343,-12.844,35.059,-38.997,-17.502,-4.379,-116.377
1743403886.20,-0.051,-0.188,-0.137,1.183,0.507,0.083,-12.099,33.961,-40.073,-16.230,-3.703,-115.968
1743403886.22,0.013,-0.057,0.010,1.256,0.492,-0.100,-11.957,32.894,-40.964,-14.821,-3.154,-115.899
1743403886.24,0.157,-0.094,0.081,1.256,0.339,-0.066,-11.552,31.728,-41.976,-13.387,-2.633,-115.891
1743403886.26,0.078,-0.052,-0.117,1.324,0.105,0.034,-11.300,30.562,-42.816,-11.927,-2.398,-115.823
1743403886.28,-0.204,0.023,-0.153,1.203,0.198,0.028,-10.998,29.377,-43.481,-10.446,-2.262,-115.677
1743403886.30,-0.271,-0.014,-0.151,1.048,0.582,-0.096,-10.786,28.548,-43.863,-9.178,-1.794,-115.631
1743403886.32,0.014,-0.108,-0.030,1.084,0.587,-0.266,-10.148,27.438,-44.996,-7.968,-1.120,-115.765
1743403886.34,0.210,-0.002,0.032,1.137,0.157,-0.235,-9.719,26.210,-45.555,-6.700,-0.735,-116.031
1743403886.36,0.159,-0.055,-0.063,1.262,-0.156,-0.067,-9.812,24.936,-46.477,-5.296,-0.736,-116.133
1743403886.38,-0.035,0.043,-0.135,1.096,-0.041,0.055,-9.682,23.876,-46.970,-3.947,-0.908,-116.066
1743403886.40,-0.119,-0.079,-0.248,0.940,0.224,0.036,-9.667,22.887,-47.525,-2.803,-0.772,-115.938
1743403886.42,-0.085,-0.056,-0.172,0.925,0.115,-0.126,-9.357,21.984,-47.912,-1.738,-0.529,-115.921
