Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1746584983.21,0.227,0.007,0.057,0.536,0.550,-0.284,-86.931,-147.045,-100.633
1746584983.23,0.322,0.004,0.050,0.740,1.263,-0.150,-87.271,-132.235,-87.480
1746584983.25,0.231,-0.082,0.036,0.985,1.645,0.185,-87.825,-111.267,-68.517
1746584983.27,0.089,-0.020,-0.092,1.177,1.319,0.243,-88.164,-73.583,-32.567
1746584983.29,-0.041,0.069,-0.198,1.234,0.555,0.100,-87.534,-38.465,1.497
1746584983.31,-0.123,0.158,-0.166,1.386,0.183,-0.077,-86.266,-23.827,15.480
1746584983.33,-0.196,0.226,-0.089,1.729,0.442,-0.238,-84.542,-17.729,21.283
1746584983.35,-0.255,0.246,-0.018,1.983,1.109,-0.371,-82.389,-14.680,22.863
1746584983.37,-0.242,0.145,-0.009,1.946,1.479,-0.273,-80.077,-12.109,23.893
1746584983.39,-0.170,0.044,-0.162,1.199,1.057,-0.137,-78.212,-9.930,24.579
1746584983.41,-0.012,-0.079,-0.128,0.483,0.205,0.106,-77.311,-8.661,25.162
1746584983.43,0.029,-0.132,0.134,0.363,0.517,0.022,-76.871,-7.532,26.007
1746584983.45,-0.006,-0.128,0.537,0.224,0.695,-0.178,-76.518,-7.064,25.695
1746584983.47,0.075,-0.223,0.527,-0.005,0.270,-0.198,-76.340,-7.317,24.870
1746584983.49,0.116,-0.234,0.365,-0.402,0.017,-0.145,-76.548,-8.093,23.903
1746584983.51,0.107,-0.204,0.130,-0.663,-0.502,-0.131,-77.140,-9.369,22.832
1746584983.53,0.030,-0.176,-0.011,-0.804,-1.130,-0.164,-77.948,-11.779,21.343
1746584983.55,-0.023,-0.153,-0.012,-0.768,-1.341,-0.113,-78.795,-15.080,19.169
1746584983.57,-0.059,-0.129,0.004,-0.749,-1.175,0.052,-79.600,-17.985,17.694
1746584983.59,-0.102,-0.085,0.031,-0.765,-0.933,0.157,-80.479,-20.109,16.737
1746584983.61,-0.163,-0.054,-0.097,-0.654,-0.794,0.138,-81.294,-21.884,15.662
1746584983.63,-0.239,-0.023,-0.165,-0.579,-0.418,0.077,-81.991,-23.692,14.277
1746584983.65,-0.268,-0.011,-0.177,-0.506,0.038,0.089,-82.585,-25.202,12.377
1746584983.67,-0.240,0.002,-0.174,-0.447,0.058,0.137,-83.142,-26.026,11.198
1746584983.69,-0.175,0.103,-0.175,-0.322,0.237,0.077,-83.591,-26.645,10.427
1746584983.71,-0.117,0.196,-0.137,-0.260,0.313,0.022,-83.899,-27.142,9.566
1746584983.73,-0.074,0.179,-0.116,-0.280,-0.076,-0.002,-84.175,-28.291,8.258
1746584983.75,0.004,0.060,-0.089,-0.226,-0.185,0.008,-84.442,-29.922,6.811
1746584983.77,0.107,-0.017,-0.037,-0.100,0.011,0.078,-84.617,-30.666,6.173
1746584983.79,0.106,-0.077,0.020,-0.105,0.054,0.193,-84.786,-29.652,7.132
1746584983.81,0.021,-0.061,0.051,-0.191,0.135,0.212,-85.050,-28.178,8.520
1746584983.83,-0.025,-0.042,0.098,-0.178,0.223,0.186,-85.351,-26.694,9.788
1746584983.85,-0.005,-0.008,0.045,-0.123,0.056,0.112,-85.579,-25.489,10.801
1746584983.87,0.061,0.056,-0.122,0.007,-0.225,0.045,-85.690,-25.086,11.335
1746584983.89,0.148,0.088,-0.106,0.168,-0.135,0.044,-85.607,-24.169,12.474
1746584983.91,0.154,0.096,0.027,0.186,-0.216,0.122,-85.451,-22.221,14.600
1746584983.93,0.118,0.083,0.012,0.147,-0.307,0.167,-85.335,-19.690,17.471
1746584983.95,0.073,0.015,0.047,0.133,-0.078,0.117,-85.235,-17.393,20.002
1746584983.97,0.034,-0.044,0.127,0.128,-0.020,0.053,-85.116,-15.814,21.626
1746584983.99,0.026,-0.020,0.144,0.051,0.022,0.003,-85.027,-15.193,22.256
1746584984.01,0.055,0.027,0.122,0.014,0.053,-0.002,-84.993,-15.040,22.365
1746584984.03,0.062,0.014,0.084,-0.032,0.055,0.010,-85.005,-14.951,22.386
1746584984.05,0.025,-0.003,0.077,-0.062,0.040,-0.004,-85.066,-14.992,22.291
1746584984.07,-0.014,-0.004,-0.003,-0.005,0.103,-0.030,-85.112,-15.276,21.934
1746584984.09,-0.015,0.042,-0.018,0.008,0.228,-0.058,-85.095,-15.665,21.356
1746584984.11,-0.005,0.098,0.089,0.023,0.263,-0.064,-85.061,-16.075,20.642
1746584984.13,-0.041,0.069,0.126,-0.004,0.184,-0.103,-85.030,-16.755,19.711
1746584984.15,-0.046,-0.015,0.097,-0.005,0.220,-0.194,-84.981,-18.372,17.854
1746584984.17,-0.012,-0.124,0.016,0.032,0.161,-0.226,-84.894,-20.804,15.195
1746584984.19,0.042,-0.136,-0.177,0.221,0.285,-0.119,-84.690,-22.158,13.610
1746584984.21,0.103,-0.006,-0.173,0.331,0.516,0.014,-84.363,-20.910,14.394
1746584984.23,0.031,0.073,-0.033,0.464,0.756,0.020,-83.964,-18.407,16.181
1746584984.25,-0.167,0.064,-0.071,0.643,0.536,-0.133,-83.323,-16.350,17.446
1746584984.27,-0.321,0.013,-0.189,0.510,0.591,-0.249,-82.610,-16.043,17.204
1746584984.29,-0.212,-0.055,0.047,0.397,1.198,-0.196,-82.054,-15.921,16.293
1746584984.31,0.020,-0.068,0.093,0.372,1.220,-0.061,-81.585,-14.565,16.173
1746584984.33,0.150,-0.001,-0.027,0.395,0.763,-0.044,-81.159,-13.139,16.493
