Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1747607226.06,-0.032,-0.054,-0.084,0.935,0.029,0.136,-8.893,6.492,-25.763
1747607226.07,-0.033,-0.108,-0.089,0.903,0.127,0.104,-8.363,6.540,-25.753
1747607226.08,-0.025,-0.116,-0.143,0.856,0.156,0.157,-7.856,6.625,-25.745
1747607226.09,-0.002,-0.120,-0.115,0.879,0.125,0.184,-7.355,6.712,-25.697
1747607226.10,0.013,-0.052,-0.001,0.877,0.082,0.162,-6.845,6.774,-25.661
1747607226.11,0.020,0.117,0.108,0.925,0.051,0.169,-6.325,6.814,-25.626
1747607226.12,-0.038,0.301,0.125,0.948,0.058,0.150,-5.785,6.845,-25.596
1747607226.13,-0.145,0.362,0.065,0.985,0.038,0.148,-5.230,6.870,-25.577
1747607226.14,-0.154,0.265,-0.011,1.002,0.052,0.147,-4.654,6.899,-25.568
1747607226.15,-0.073,0.121,0.004,1.016,0.031,-0.110,-4.079,6.921,-25.620
1747607226.16,-0.021,-0.028,-0.020,0.981,-0.055,-0.244,-3.525,6.903,-25.797
1747607226.17,-0.015,-0.164,-0.096,0.943,-0.076,-0.221,-2.994,6.850,-25.998
1747607226.18,-0.038,-0.240,-0.125,0.872,0.006,-0.186,-2.495,6.818,-26.173
1747607226.19,-0.060,-0.253,-0.120,0.844,0.088,-0.146,-2.021,6.841,-26.328
1747607226.20,-0.050,-0.171,-0.096,0.823,0.129,-0.022,-1.554,6.903,-26.435
1747607226.21,-0.026,0.002,-0.018,0.811,0.108,0.102,-1.089,6.969,-26.467
1747607226.22,-0.001,0.208,0.041,0.792,0.129,0.174,-0.625,7.036,-26.443
1747607226.23,0.039,0.332,0.040,0.788,0.154,0.206,-0.163,7.119,-26.232
1747607226.24,0.077,0.288,0.009,0.752,0.138,0.203,0.289,7.205,-26.171
1747607226.25,0.101,0.092,-0.054,0.752,0.056,0.130,0.725,7.267,-25.816
1747607226.26,0.147,-0.139,-0.071,0.713,-0.044,0.064,1.150,7.268,-25.818
1747607226.27,0.153,-0.376,-0.035,0.659,-0.127,0.030,1.540,7.220,-25.553
1747607226.28,0.190,-0.381,-0.026,0.632,-0.190,0.027,1.908,7.130,-25.584
1747607226.29,0.124,-0.202,-0.066,0.574,-0.173,0.045,2.253,7.023,-25.403
1747607226.30,0.007,-0.032,-0.076,0.567,-0.086,0.076,2.577,6.949,-25.409
1747607226.31,-0.094,0.066,-0.060,0.604,0.038,0.118,2.917,6.933,-25.190
1747607226.32,-0.132,0.138,-0.041,0.594,0.117,0.108,3.264,6.979,-25.166
1747607226.33,-0.109,0.171,-0.034,0.624,0.109,0.065,3.614,7.046,-25.158
1747607226.34,-0.060,0.166,-0.031,0.636,0.090,0.014,3.976,7.103,-25.179
1747607226.35,-0.038,0.153,-0.004,0.635,0.066,-0.051,4.333,7.154,-25.234
1747607226.36,-0.030,0.121,-0.013,0.653,0.005,-0.108,4.693,7.181,-25.325
1747607226.37,-0.040,0.070,-0.040,0.652,-0.027,-0.127,5.054,7.185,-25.330
1747607226.38,-0.040,0.036,-0.022,0.675,-0.027,-0.212,5.418,7.181,-25.468
1747607226.39,-0.026,0.014,-0.023,0.674,-0.037,-0.224,5.785,7.183,-25.444
1747607226.40,0.005,0.004,-0.025,0.691,-0.031,-0.261,6.155,7.183,-25.629
1747607226.41,0.015,0.010,-0.015,0.691,-0.051,-0.201,6.530,7.182,-25.608
1747607226.42,0.044,0.058,0.018,0.659,-0.059,-0.143,6.900,7.167,-25.751
1747607226.43,0.055,0.104,-0.034,0.632,-0.037,-0.145,7.255,7.154,-25.694
1747607226.44,0.057,0.129,-0.074,0.623,-0.022,-0.113,7.600,7.154,-25.814
1747607226.45,0.039,0.106,-0.072,0.607,-0.019,-0.087,7.942,7.157,-25.723
1747607226.46,0.005,0.068,-0.058,0.588,-0.029,-0.087,8.273,7.156,-25.815
1747607226.47,0.025,0.039,-0.046,0.588,-0.069,-0.088,8.599,7.142,-25.719
1747607226.48,0.059,0.014,-0.036,0.576,-0.162,-0.112,8.923,7.089,-25.810
1747607226.49,0.072,-0.017,-0.024,0.579,-0.270,-0.136,9.240,6.985,-25.729
1747607226.50,0.101,-0.030,-0.026,0.641,-0.346,-0.121,9.576,6.824,-25.843
1747607226.51,0.100,0.001,-0.007,0.656,-0.347,-0.137,9.937,6.644,-25.771
1747607226.52,0.059,0.074,0.033,0.678,-0.285,-0.145,10.305,6.486,-25.898
1747607226.53,-0.003,0.113,0.020,0.674,-0.215,-0.148,10.681,6.368,-25.847
1747607226.54,-0.074,0.098,-0.023,0.663,-0.134,-0.147,11.051,6.291,-25.974
1747607226.55,-0.120,0.046,-0.052,0.668,-0.024,-0.138,11.414,6.271,-25.899
1747607226.56,-0.097,0.017,-0.033,0.637,-0.017,-0.218,11.777,6.287,-26.051
1747607226.57,-0.104,-0.044,-0.042,0.618,-0.064,-0.229,12.116,6.301,-26.037
1747607226.58,-0.019,-0.095,-0.016,0.634,-0.146,-0.242,12.458,6.278,-26.214
1747607226.59,0.032,-0.062,-0.018,0.639,-0.222,-0.282,12.802,6.215,-26.235
1747607226.60,0.061,-0.003,-0.006,0.649,-0.275,-0.295,13.149,6.119,-26.443
1747607226.61,0.071,0.032,-0.007,0.650,-0.279,-0.274,13.501,6.006,-26.482
1747607226.62,0.043,0.056,-0.011,0.638,-0.227,-0.226,13.853,5.903,-26.500
1747607226.63,0.006,0.075,-0.029,0.622,-0.121,-0.182,14.198,5.841,-26.657
1747607226.64,-0.017,0.081,-0.049,0.618,-0.008,-0.147,14.541,5.836,-26.630
1747607226.65,-0.022,0.059,-0.055,0.606,0.090,-0.125,14.882,5.892,-26.745
1747607226.66,0.006,0.004,-0.041,0.568,0.079,-0.113,15.208,5.972,-26.687
1747607226.67,0.032,-0.043,-0.046,0.532,-0.006,-0.079,15.514,6.019,-26.777
1747607226.68,0.067,-0.076,-0.046,0.505,-0.087,-0.051,15.805,6.011,-26.690
1747607226.69,0.105,-0.076,-0.027,0.487,-0.154,-0.028,16.084,5.956,-26.743
1747607226.70,0.121,-0.047,-0.032,0.493,-0.179,-0.004,16.360,5.871,-26.632
1747607226.71,0.101,-0.007,-0.040,0.485,-0.162,0.014,16.639,5.780,-26.659
1747607226.72,0.053,0.041,-0.048,0.465,-0.116,0.049,16.910,5.704,-26.529
1747607226.73,0.001,0.044,-0.059,0.465,-0.036,0.134,17.177,5.652,-26.499
1747607226.74,-0.033,0.040,-0.053,0.442,0.001,0.087,17.443,5.629,-26.315
1747607226.75,-0.082,0.022,-0.061,0.413,0.017,0.074,17.688,5.630,-26.293
1747607226.76,-0.056,-0.031,-0.049,0.390,-0.037,0.037,17.920,5.622,-26.119
1747607226.77,-0.019,-0.050,-0.061,0.367,-0.102,-0.006,18.137,5.586,-26.132
1747607226.78,0.013,-0.053,-0.059,0.338,-0.138,-0.036,18.335,5.526,-26.020
1747607226.79,0.034,-0.053,-0.067,0.321,-0.139,-0.027,18.521,5.458,-26.059
