Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1746585240.00,-0.011,-0.062,-0.044,0.905,-0.104,0.264,-40.344,19.336,15.092
1746585240.02,-0.013,-0.039,-0.062,0.590,0.061,0.321,-39.419,19.333,14.966
1746585240.04,0.053,-0.012,0.035,0.427,0.125,0.489,-38.744,19.659,15.168
1746585240.06,0.051,-0.015,0.031,0.629,0.016,0.410,-38.018,20.006,15.413
1746585240.08,-0.000,-0.080,-0.027,0.792,-0.012,0.381,-37.081,20.072,15.447
1746585240.10,-0.014,-0.087,-0.022,0.735,-0.002,0.294,-36.124,20.132,15.399
1746585240.12,-0.044,0.009,-0.030,0.600,0.108,0.358,-35.281,20.222,15.365
1746585240.14,-0.013,0.025,0.033,0.693,0.028,0.373,-34.462,20.426,15.430
1746585240.16,-0.031,-0.002,0.042,0.831,-0.044,0.213,-33.530,20.436,15.295
1746585240.18,-0.004,-0.063,0.058,0.903,-0.098,0.202,-32.505,20.229,15.007
1746585240.20,0.011,-0.056,-0.051,0.743,0.189,0.210,-31.530,20.195,14.717
1746585240.22,0.048,0.054,0.047,0.587,0.258,0.410,-30.708,20.525,14.691
1746585240.24,0.029,0.057,0.029,0.580,0.224,0.445,-29.896,20.937,14.856
1746585240.26,0.030,-0.015,0.054,0.655,0.146,0.359,-29.081,21.278,14.920
1746585240.28,0.065,-0.070,-0.018,0.697,0.169,0.343,-28.195,21.477,14.874
1746585240.30,0.030,-0.034,0.016,0.688,0.104,0.376,-27.304,21.654,14.826
1746585240.32,-0.025,0.067,0.022,0.588,0.144,0.488,-26.460,21.865,14.876
1746585240.34,-0.022,-0.006,0.020,0.552,0.252,0.542,-25.630,22.227,15.122
1746585240.36,0.022,-0.089,-0.065,0.650,0.140,0.371,-24.792,22.589,15.207
1746585240.38,0.044,-0.029,0.056,0.780,-0.138,0.274,-23.905,22.611,15.126
1746585240.40,0.005,0.012,0.009,0.833,-0.158,0.278,-22.916,22.315,14.879
1746585240.42,-0.103,0.015,0.113,0.644,0.167,0.397,-22.005,22.355,14.784
1746585240.44,-0.263,0.127,0.029,0.670,0.427,0.490,-21.113,22.748,14.850
1746585240.46,-0.012,-0.081,-0.095,0.729,0.238,0.369,-20.172,23.225,14.843
1746585240.48,0.216,-0.024,-0.064,0.847,-0.172,0.347,-19.201,23.248,14.720
1746585240.50,-0.046,-0.052,-0.047,0.911,-0.076,0.263,-18.125,23.013,14.485
1746585240.52,-0.126,0.012,0.003,0.789,0.246,0.408,-17.090,23.130,14.302
1746585240.54,-0.138,0.128,0.102,0.762,0.310,0.485,-16.069,23.470,14.300
1746585240.56,0.026,-0.054,-0.021,0.739,0.453,0.486,-15.067,24.013,14.311
1746585240.58,0.118,0.006,-0.064,0.705,0.163,0.499,-14.069,24.349,14.312
1746585240.60,-0.010,-0.020,0.004,0.596,0.263,0.518,-13.154,24.632,14.410
1746585240.62,-0.249,0.061,-0.059,0.729,0.277,0.383,-12.264,24.958,14.441
1746585240.64,-0.204,0.105,-0.119,0.943,0.087,0.108,-11.286,25.190,14.115
1746585240.66,0.086,0.027,-0.123,1.026,-0.127,0.066,-10.216,25.088,13.535
1746585240.68,0.082,0.013,-0.040,1.003,-0.095,0.121,-9.124,24.863,12.973
1746585240.70,-0.155,0.008,0.002,1.028,0.051,0.077,-8.025,24.784,12.442
1746585240.72,-0.194,0.001,-0.003,1.022,0.190,-0.012,-6.935,24.874,11.815
1746585240.74,0.052,-0.032,-0.066,1.009,-0.077,-0.100,-5.908,24.840,11.072
1746585240.76,0.164,-0.081,-0.114,0.999,-0.117,-0.023,-4.895,24.665,10.374
1746585240.78,0.014,-0.064,-0.126,0.984,-0.119,-0.018,-3.873,24.458,9.723
