Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1746584546.54,-0.025,-0.150,-0.227,1.344,0.203,-0.603,-72.422,85.041,98.439
1746584546.56,0.133,-0.332,-0.252,0.767,-0.907,-0.785,-73.079,80.400,94.061
1746584546.58,0.123,-0.125,-0.086,0.529,-0.706,-0.695,-73.785,76.501,91.061
1746584546.60,0.001,0.064,-0.002,0.624,-0.260,-0.718,-74.352,73.104,88.044
1746584546.62,-0.038,0.092,-0.079,0.637,-0.619,-0.997,-75.037,68.876,84.151
1746584546.64,0.078,-0.134,-0.088,0.250,-0.378,-1.309,-76.109,64.973,80.731
1746584546.66,0.166,0.100,-0.159,0.177,-1.029,-1.545,-77.431,60.012,76.333
1746584546.68,0.124,0.071,-0.098,-0.063,-1.627,-1.234,-78.795,53.938,71.750
1746584546.70,-0.031,-0.047,-0.111,-0.095,-1.813,-0.563,-79.679,49.154,68.890
1746584546.72,-0.104,-0.194,-0.037,0.168,-1.435,-0.114,-79.923,45.810,67.504
1746584546.74,-0.145,-0.270,0.216,0.253,0.260,0.080,-79.719,43.775,66.165
1746584546.76,-0.338,-0.188,0.240,-0.102,0.659,-0.149,-79.625,44.416,66.025
1746584546.78,-0.169,-0.160,0.171,-0.377,-0.713,-0.815,-80.229,43.031,64.626
1746584546.80,-0.272,0.241,0.126,-0.503,-1.332,-1.204,-81.441,38.129,60.981
1746584546.82,-0.125,-0.025,0.063,-0.513,-0.613,-0.837,-82.602,32.242,56.254
1746584546.84,-0.033,-0.207,0.106,-0.576,0.546,-0.336,-83.490,30.153,54.185
1746584546.86,0.090,-0.156,0.097,-0.613,0.915,-0.214,-84.170,32.756,55.834
1746584546.88,-0.007,0.173,0.071,-0.301,0.948,-0.414,-84.861,33.120,55.144
1746584546.90,-0.050,-0.058,-0.051,-0.277,0.546,-0.329,-85.318,31.860,52.990
1746584546.92,-0.026,-0.175,-0.068,-0.452,0.157,-0.147,-85.828,31.869,52.598
1746584546.94,-0.025,-0.161,-0.114,-0.320,0.074,0.135,-86.234,35.747,56.373
1746584546.96,-0.095,0.114,-0.286,0.171,0.210,0.257,-86.167,39.735,60.241
1746584546.98,-0.165,0.303,-0.391,0.553,0.653,0.212,-85.635,39.233,59.270
1746584547.00,-0.119,0.305,-0.343,0.217,0.812,0.039,-85.151,37.503,56.597
1746584547.02,0.022,0.138,-0.276,-0.433,-0.130,-0.222,-85.303,38.388,57.033
1746584547.04,0.225,-0.043,-0.158,-0.830,-1.462,-0.700,-86.252,37.866,57.472
1746584547.06,0.408,-0.180,0.118,-0.737,-1.695,-0.840,-87.544,31.733,53.237
1746584547.08,0.374,-0.126,0.232,-0.317,-1.526,-0.293,-88.396,20.344,43.663
1746584547.10,0.261,-0.151,0.286,-0.006,-1.291,-0.041,-88.591,16.063,41.023
1746584547.12,0.135,-0.244,0.237,-0.137,-1.537,0.561,-88.538,23.371,49.827
1746584547.14,-0.250,0.128,0.177,-0.344,-1.700,0.796,-88.228,52.910,81.321
1746584547.16,-0.511,0.204,-0.017,-0.210,-1.312,0.367,-87.780,69.249,99.375
1746584547.18,-0.454,0.135,-0.200,0.009,-0.529,0.060,-87.618,72.262,103.576
1746584547.20,-0.136,0.059,0.062,-0.006,1.064,0.015,-87.587,72.662,103.657
1746584547.22,0.097,0.040,0.136,-0.020,1.457,0.014,-87.588,74.987,104.402
1746584547.24,0.162,-0.033,0.061,0.306,1.058,0.216,-87.452,73.882,101.847
1746584547.26,0.100,-0.035,0.051,0.533,1.010,0.522,-86.893,68.206,95.047
1746584547.28,0.074,-0.042,0.022,0.426,0.926,0.562,-86.063,65.032,90.705
1746584547.30,0.144,0.002,-0.119,0.231,0.542,0.301,-85.448,64.309,89.163
1746584547.32,0.177,0.062,-0.100,0.225,0.571,0.114,-85.149,63.339,87.604
1746584547.34,0.101,0.027,0.005,0.208,0.855,0.194,-84.880,62.367,85.793
1746584547.36,-0.017,-0.015,0.038,0.073,0.735,0.217,-84.578,62.937,85.412
1746584547.38,-0.073,-0.008,0.038,-0.033,0.476,0.096,-84.411,64.402,86.202
1746584547.40,-0.029,0.002,0.017,0.022,0.516,-0.021,-84.384,65.217,86.485
1746584547.42,0.038,0.016,-0.003,0.073,0.697,-0.018,-84.386,65.228,85.798
1746584547.44,0.064,0.007,-0.028,0.047,0.807,0.042,-84.344,65.462,85.156
1746584547.46,0.053,-0.010,-0.016,-0.029,0.754,0.122,-84.255,66.646,85.443
1746584547.48,0.011,0.006,0.038,-0.017,0.613,0.121,-84.127,68.403,86.415
1746584547.50,0.002,0.037,0.052,0.166,0.451,0.043,-84.020,68.658,86.074
1746584547.52,-0.010,0.076,0.060,0.450,0.612,0.043,-83.847,66.306,83.127
1746584547.54,-0.062,0.078,0.017,0.739,0.815,0.135,-83.458,62.083,78.047
1746584547.56,-0.161,0.080,-0.088,1.103,0.764,0.139,-82.780,56.238,71.224
1746584547.58,-0.199,0.113,-0.161,1.384,0.607,0.076,-81.804,49.104,63.254
1746584547.60,-0.198,0.164,-0.108,1.455,0.898,-0.090,-80.655,42.338,55.599
1746584547.62,-0.241,0.166,0.016,1.482,1.654,-0.316,-79.510,36.665,48.373
1746584547.64,-0.216,0.110,0.048,1.558,2.237,-0.447,-78.330,32.028,41.350
1746584547.66,-0.117,0.049,0.029,1.637,2.506,-0.359,-76.995,28.648,35.079
1746584547.68,0.026,-0.029,0.018,1.585,2.697,-0.090,-75.469,27.101,30.457
1746584547.70,0.138,-0.147,0.042,1.300,2.975,0.170,-73.962,27.714,27.716
1746584547.72,0.254,-0.229,0.009,0.728,2.814,0.338,-72.776,30.032,26.613
1746584547.74,0.301,-0.277,0.005,0.034,1.885,0.374,-72.206,33.195,27.117
1746584547.76,0.183,-0.153,0.082,-0.299,0.712,0.018,-72.212,35.805,28.201
1746584547.78,-0.082,0.006,0.108,0.047,-0.462,-0.773,-72.621,35.103,27.422
1746584547.80,-0.216,-0.052,0.041,0.257,-0.572,-1.051,-73.031,31.038,23.845
1746584547.82,-0.256,-0.149,0.053,-0.127,-0.631,-0.768,-73.456,27.121,20.445
1746584547.84,-0.183,-0.195,0.080,-0.517,-0.724,-0.412,-74.095,24.853,18.905
1746584547.86,-0.037,-0.174,0.090,-0.727,-0.618,-0.107,-74.876,24.235,19.078
1746584547.88,0.043,-0.136,-0.006,-0.718,-0.433,-0.038,-75.666,24.772,20.242
1746584547.90,0.034,-0.055,-0.120,-0.679,-0.446,-0.179,-76.428,25.215,21.183
1746584547.92,-0.084,0.014,-0.161,-0.791,-0.821,-0.259,-77.294,25.023,21.712
1746584547.94,-0.213,0.029,-0.102,-0.852,-1.086,-0.270,-78.288,24.472,22.290
1746584547.96,-0.280,0.025,-0.158,-0.593,-0.967,-0.227,-79.187,23.660,22.709
1746584547.98,-0.219,0.017,-0.248,-0.366,-0.160,0.015,-79.713,23.320,23.082
1746584548.00,-0.045,0.117,-0.260,-0.663,0.987,0.383,-80.119,26.365,25.665
1746584548.02,0.134,0.344,-0.293,-0.630,1.251,0.409,-80.592,32.641,30.631
1746584548.04,0.279,0.399,-0.249,0.107,0.624,0.091,-80.671,36.336,33.249
1746584548.06,0.207,-0.007,0.134,0.075,0.068,-0.261,-80.568,35.319,31.860
1746584548.08,0.090,-0.339,0.216,-0.324,-0.301,-0.190,-80.891,34.390,31.047
1746584548.10,0.139,-0.309,0.023,-0.267,-0.483,0.074,-81.212,34.803,31.956
1746584548.12,0.339,-0.025,0.090,-0.388,-0.144,0.275,-81.384,36.865,34.444
1746584548.14,0.404,0.159,0.126,-0.241,0.170,0.250,-81.501,40.391,37.966
1746584548.16,0.184,0.113,0.003,0.109,0.098,0.054,-81.429,41.538,38.938
1746584548.18,-0.017,-0.013,-0.102,0.040,-0.380,0.054,-81.309,41.156,38.684
1746584548.20,-0.117,-0.059,-0.094,-0.123,-0.730,0.065,-81.309,41.103,39.319
1746584548.22,-0.040,0.031,0.033,-0.000,-0.468,0.060,-81.328,41.050,40.017
1746584548.24,0.062,0.095,0.169,0.078,0.174,0.090,-81.230,41.080,40.212
1746584548.26,0.110,0.019,0.155,0.132,0.462,0.072,-81.083,41.478,40.195
1746584548.28,0.135,-0.055,0.098,0.221,0.417,0.090,-80.874,41.520,39.724
1746584548.30,0.171,-0.020,0.069,0.147,0.303,0.120,-80.615,41.601,39.377
1746584548.32,0.157,0.003,0.102,-0.011,-0.016,0.051,-80.493,41.910,39.508
1746584548.34,0.096,0.015,0.123,-0.055,-0.190,0.014,-80.513,42.111,39.873
1746584548.36,0.007,0.039,0.094,0.037,-0.043,0.000,-80.517,42.072,39.973
1746584548.38,-0.069,0.047,0.027,0.067,-0.043,-0.062,-80.487,41.621,39.545
1746584548.40,-0.073,0.025,0.030,0.018,-0.060,-0.075,-80.503,40.972,38.959
1746584548.42,-0.059,0.008,0.038,0.009,0.078,-0.042,-80.544,40.706,38.687
1746584548.44,-0.065,-0.009,-0.023,0.145,0.259,-0.056,-80.516,40.351,38.123
1746584548.46,-0.044,0.005,-0.066,0.230,0.292,-0.058,-80.387,39.509,36.937
1746584548.48,-0.058,0.057,-0.030,0.176,0.293,-0.063,-80.246,38.632,35.718
